date,team,opponent,GF_wc,GA_wc,result_wc,rating_team,rating_opponent,rating_dif,GF_walle,GA_walle,result_walle,hit,hit_score,performance,probability,usuario
2022-11-28,Cameroon ,Serbia ,3,3,D,1601,1888,287,1,1,D,TRUE,FALSE,Hit result,0,Soysof
2022-11-28,Brazil ,Switzerland ,1,0,W,2179,1911,268,2,0,W,TRUE,FALSE,Hit result,0,Soysof
2022-11-28,Portugal ,Uruguay ,2,0,W,2010,1924,86,1,0,W,TRUE,FALSE,Hit result,0,Soysof
2022-11-29,England ,Wales ,3,0,W,1928,1760,168,2,0,W,TRUE,FALSE,Hit result,0,Soysof
2022-11-29,Netherlands ,Qatar ,2,0,W,2032,1634,398,2,0,W,TRUE,TRUE,Hit score,0,Soysof
2022-11-29,Ecuador ,Senegal ,1,2,L,1866,1708,158,1,1,D,FALSE,FALSE,Missed,0,Soysof
2022-11-29,IR Iran ,United States ,0,1,L,1808,1809,1,0,1,L,TRUE,TRUE,Hit score,0,Soysof
2022-11-30,Argentina ,Poland ,2,0,W,2096,1834,262,2,0,W,TRUE,TRUE,Hit score,0,Soysof
2022-11-30,Australia ,Denmark ,1,0,W,1740,1927,187,1,1,D,FALSE,FALSE,Missed,0,Soysof
2022-11-30,France ,Tunisia ,0,1,L,2040,1695,345,2,0,W,FALSE,FALSE,Missed,0,Soysof
2022-11-30,Mexico ,Saudi Arabia ,2,1,W,1799,1672,127,1,0,W,TRUE,FALSE,Hit result,0,Soysof
2022-12-01,Belgium ,Croatia ,0,0,D,1972,1932,40,1,1,D,TRUE,FALSE,Hit result,0,Soysof
2022-12-01,Canada ,Morocco ,1,2,L,1745,1827,82,0,1,L,TRUE,FALSE,Hit result,0,Soysof
2022-12-01,Costa Rica ,Germany ,2,4,L,1772,1930,158,0,2,L,TRUE,FALSE,Hit result,0,Soysof
2022-12-01,Japan ,Spain ,2,1,W,1793,2046,253,1,2,L,FALSE,FALSE,Missed,0,Soysof
2022-12-02,Brazil ,Cameroon ,0,1,L,2190,1621,569,3,0,W,FALSE,FALSE,Missed,0,Soysof
2022-12-02,Ghana ,Uruguay ,0,2,L,1611,1901,290,1,0,W,FALSE,FALSE,Missed,0,Soysof
2022-12-02,Korea Republic ,Portugal ,2,1,W,1750,2033,283,0,1,L,FALSE,FALSE,Missed,0,Soysof
2022-12-02,Serbia ,Switzerland ,2,3,L,1868,1900,32,0,1,L,TRUE,FALSE,Hit result,0,Soysof
2022-12-03,Argentina ,Australia ,2,1,W,2107,1785,322,2,0,W,TRUE,FALSE,Hit result,0,Soysof
2022-12-03,Netherlands ,United States ,3,1,W,2038,1839,199,1,0,W,TRUE,FALSE,Hit result,0,Soysof
2022-12-04,France ,Poland ,3,1,W,1987,1823,164,2,0,W,TRUE,FALSE,Hit result,0,Soysof
2022-12-04,England ,Senegal ,3,0,W,1945,1751,194,2,1,W,TRUE,FALSE,Hit result,0,Soysof
2022-12-05,Croatia ,Japan ,1,1,D,1935,1842,93,1,2,L,FALSE,FALSE,Missed,0,Soysof
2022-12-05,Brazil ,Korea Republic ,4,1,W,2132,1800,332,3,0,W,TRUE,FALSE,Hit result,0,Soysof
2022-12-06,Morocco ,Spain ,0,0,D,1850,1997,147,0,2,L,FALSE,FALSE,Missed,0,Soysof
2022-12-06,Portugal ,Switzerland ,6,1,W,1983,1927,56,1,0,W,TRUE,FALSE,Hit result,0,Soysof
2022-12-09,Argentina ,Netherlands ,2,2,D,2115,2052,63,1,0,W,FALSE,FALSE,Missed,0,Soysof
2022-12-09,Brazil ,Croatia ,1,1,D,2140,1927,213,2,1,W,FALSE,FALSE,Missed,0,Soysof
2022-12-10,England ,France ,1,2,L,1960,2004,44,1,1,D,FALSE,FALSE,Missed,0,Soysof
2022-12-10,Morocco ,Portugal ,1,0,W,1862,2008,146,0,2,L,FALSE,FALSE,Missed,0,Soysof
2022-12-13,Argentina ,Croatia ,3,0,W,2110,1943,167,1,1,D,FALSE,FALSE,Missed,0,Soysof
2022-12-14,France ,Morocco ,2,0,W,2030,1904,126,2,0,W,TRUE,TRUE,Hit score,0,Soysof
2022-12-17,Croatia ,Morocco ,2,1,W,1926,1884,42,2,1,W,TRUE,TRUE,Hit score,0,Soysof
2022-12-18,Argentina ,France ,3,3,D,2127,2050,77,1,2,L,FALSE,FALSE,Missed,0,Soysof
2022-11-20,Ecuador ,Qatar ,2,0,W,1833,1680,153,1,1,D,FALSE,FALSE,Missed,0,TinkuMatari
2022-11-21,England ,IR Iran ,6,2,W,1920,1797,123,2,0,W,TRUE,FALSE,Hit result,0,TinkuMatari
2022-11-21,Netherlands ,Senegal ,2,0,W,2040,1687,353,1,0,W,TRUE,FALSE,Hit result,0,TinkuMatari
2022-11-21,United States ,Wales ,1,1,D,1798,1790,8,1,1,D,TRUE,TRUE,Hit score,0,TinkuMatari
2022-11-22,Australia ,France ,1,4,L,1719,2005,286,0,2,L,TRUE,FALSE,Hit result,0,TinkuMatari
2022-11-22,Mexico ,Poland ,0,0,D,1809,1814,5,1,2,L,FALSE,FALSE,Missed,0,TinkuMatari
2022-11-22,Argentina ,Saudi Arabia ,1,2,L,2143,1635,508,3,0,W,FALSE,FALSE,Missed,0,TinkuMatari
2022-11-22,Denmark ,Tunisia ,0,0,D,1971,1707,264,2,0,W,FALSE,FALSE,Missed,0,TinkuMatari
2022-11-23,Belgium ,Canada ,1,0,W,2007,1776,231,2,0,W,TRUE,FALSE,Hit result,0,TinkuMatari
2022-11-23,Costa Rica ,Spain ,0,7,L,1743,2048,305,0,2,L,TRUE,FALSE,Hit result,0,TinkuMatari
2022-11-23,Croatia ,Morocco ,0,0,D,1927,1766,161,1,0,W,FALSE,FALSE,Missed,0,TinkuMatari
2022-11-23,Germany ,Japan ,1,2,L,1963,1787,176,2,0,W,FALSE,FALSE,Missed,0,TinkuMatari
2022-11-24,Cameroon ,Switzerland ,0,1,L,1610,1902,292,0,1,L,TRUE,TRUE,Hit score,0,TinkuMatari
2022-11-24,Ghana ,Portugal ,2,3,L,1567,2006,439,0,2,L,TRUE,FALSE,Hit result,0,TinkuMatari
2022-11-24,Korea Republic ,Uruguay ,0,0,D,1786,1936,150,0,1,L,FALSE,FALSE,Missed,0,TinkuMatari
2022-11-24,Brazil ,Serbia ,2,0,W,2169,1898,271,2,0,W,TRUE,TRUE,Hit score,0,TinkuMatari
2022-11-25,Ecuador ,Netherlands ,1,1,D,1851,2047,196,0,2,L,FALSE,FALSE,Missed,0,TinkuMatari
2022-11-25,IR Iran ,Wales ,2,0,W,1777,1791,14,0,1,L,FALSE,FALSE,Missed,0,TinkuMatari
2022-11-25,Qatar ,Senegal ,1,3,L,1662,1680,18,0,1,L,TRUE,FALSE,Hit result,0,TinkuMatari
2022-11-25,England ,United States ,0,0,D,1940,1797,143,2,0,W,FALSE,FALSE,Missed,0,TinkuMatari
2022-11-26,Australia ,Tunisia ,1,0,W,1709,1726,17,0,1,L,FALSE,FALSE,Missed,0,TinkuMatari
2022-11-26,Denmark ,France ,1,2,L,1952,2015,63,0,1,L,TRUE,FALSE,Hit result,0,TinkuMatari
2022-11-26,Argentina ,Mexico ,2,0,W,2086,1809,277,2,0,W,TRUE,TRUE,Hit score,0,TinkuMatari
2022-11-26,Poland ,Saudi Arabia ,2,0,W,1814,1692,122,2,0,W,TRUE,TRUE,Hit score,0,TinkuMatari
2022-11-27,Canada ,Croatia ,1,4,L,1763,1914,151,0,1,L,TRUE,FALSE,Hit result,0,TinkuMatari
2022-11-27,Costa Rica ,Japan ,1,0,W,1734,1831,97,0,1,L,FALSE,FALSE,Missed,0,TinkuMatari
2022-11-27,Germany ,Spain ,1,1,D,1919,2057,138,1,1,D,TRUE,TRUE,Hit score,0,TinkuMatari
2022-11-27,Belgium ,Morocco ,0,2,L,2020,1779,241,1,0,W,FALSE,FALSE,Missed,0,TinkuMatari
2022-11-28,Ghana ,Korea Republic ,3,2,W,1563,1798,235,1,1,D,FALSE,FALSE,Missed,0,TinkuMatari
2022-11-28,Cameroon ,Serbia ,3,3,D,1601,1888,287,0,1,L,FALSE,FALSE,Missed,0,TinkuMatari
2022-11-28,Brazil ,Switzerland ,1,0,W,2179,1911,268,2,0,W,TRUE,FALSE,Hit result,0,TinkuMatari
2022-11-28,Portugal ,Uruguay ,2,0,W,2010,1924,86,2,1,W,TRUE,FALSE,Hit result,0,TinkuMatari
2022-11-29,England ,Wales ,3,0,W,1928,1760,168,1,0,W,TRUE,FALSE,Hit result,0,TinkuMatari
2022-11-29,Netherlands ,Qatar ,2,0,W,2032,1634,398,2,0,W,TRUE,TRUE,Hit score,0,TinkuMatari
2022-11-29,Ecuador ,Senegal ,1,2,L,1866,1708,158,1,1,D,FALSE,FALSE,Missed,0,TinkuMatari
2022-11-29,IR Iran ,United States ,0,1,L,1808,1809,1,0,1,L,TRUE,TRUE,Hit score,0,TinkuMatari
2022-11-30,Argentina ,Poland ,2,0,W,2096,1834,262,1,0,W,TRUE,FALSE,Hit result,0,TinkuMatari
2022-11-30,Australia ,Denmark ,1,0,W,1740,1927,187,0,1,L,FALSE,FALSE,Missed,0,TinkuMatari
2022-11-30,France ,Tunisia ,0,1,L,2040,1695,345,2,0,W,FALSE,FALSE,Missed,0,TinkuMatari
2022-11-30,Mexico ,Saudi Arabia ,2,1,W,1799,1672,127,1,0,W,TRUE,FALSE,Hit result,0,TinkuMatari
2022-12-01,Belgium ,Croatia ,0,0,D,1972,1932,40,1,1,D,TRUE,FALSE,Hit result,0,TinkuMatari
2022-12-01,Canada ,Morocco ,1,2,L,1745,1827,82,0,1,L,TRUE,FALSE,Hit result,0,TinkuMatari
2022-12-01,Costa Rica ,Germany ,2,4,L,1772,1930,158,0,3,L,TRUE,FALSE,Hit result,0,TinkuMatari
2022-12-01,Japan ,Spain ,2,1,W,1793,2046,253,0,2,L,FALSE,FALSE,Missed,0,TinkuMatari
2022-12-02,Brazil ,Cameroon ,0,1,L,2190,1621,569,2,0,W,FALSE,FALSE,Missed,0,TinkuMatari
2022-12-02,Ghana ,Uruguay ,0,2,L,1611,1901,290,0,1,L,TRUE,FALSE,Hit result,0,TinkuMatari
2022-12-02,Korea Republic ,Portugal ,2,1,W,1750,2033,283,0,2,L,FALSE,FALSE,Missed,0,TinkuMatari
2022-12-02,Serbia ,Switzerland ,2,3,L,1868,1900,32,1,0,W,FALSE,FALSE,Missed,0,TinkuMatari
2022-12-03,Argentina ,Australia ,2,1,W,2107,1785,322,2,0,W,TRUE,FALSE,Hit result,0,TinkuMatari
2022-12-03,Netherlands ,United States ,3,1,W,2038,1839,199,1,0,W,TRUE,FALSE,Hit result,0,TinkuMatari
2022-12-04,France ,Poland ,3,1,W,1987,1823,164,2,0,W,TRUE,FALSE,Hit result,0,TinkuMatari
2022-12-04,England ,Senegal ,3,0,W,1945,1751,194,2,1,W,TRUE,FALSE,Hit result,0,TinkuMatari
2022-12-05,Croatia ,Japan ,1,1,D,1935,1842,93,1,0,W,FALSE,FALSE,Missed,0,TinkuMatari
2022-12-05,Brazil ,Korea Republic ,4,1,W,2132,1800,332,2,0,W,TRUE,FALSE,Hit result,0,TinkuMatari
2022-12-06,Morocco ,Spain ,0,0,D,1850,1997,147,0,2,L,FALSE,FALSE,Missed,0,TinkuMatari
2022-12-06,Portugal ,Switzerland ,6,1,W,1983,1927,56,1,0,W,TRUE,FALSE,Hit result,0,TinkuMatari
2022-12-09,Argentina ,Netherlands ,2,2,D,2115,2052,63,1,1,D,TRUE,FALSE,Hit result,0,TinkuMatari
2022-12-09,Brazil ,Croatia ,1,1,D,2140,1927,213,2,0,W,FALSE,FALSE,Missed,0,TinkuMatari
2022-12-10,England ,France ,1,2,L,1960,2004,44,1,2,L,TRUE,TRUE,Hit score,0,TinkuMatari
2022-12-10,Morocco ,Portugal ,1,0,W,1862,2008,146,0,2,L,FALSE,FALSE,Missed,0,TinkuMatari
2022-12-13,Argentina ,Croatia ,3,0,W,2110,1943,167,2,1,W,TRUE,FALSE,Hit result,0,TinkuMatari
2022-12-14,France ,Morocco ,2,0,W,2030,1904,126,2,0,W,TRUE,TRUE,Hit score,0,TinkuMatari
2022-12-17,Croatia ,Morocco ,2,1,W,1926,1884,42,2,1,W,TRUE,TRUE,Hit score,0,TinkuMatari
2022-12-18,Argentina ,France ,3,3,D,2127,2050,77,2,3,L,FALSE,FALSE,Missed,0,TinkuMatari
2022-11-20,Ecuador ,Qatar ,2,0,W,1833,1680,153,0,0,D,FALSE,FALSE,Missed,0,Papanatti
2022-11-21,England ,IR Iran ,6,2,W,1920,1797,123,3,0,W,TRUE,FALSE,Hit result,0,Papanatti
2022-11-21,Netherlands ,Senegal ,2,0,W,2040,1687,353,1,0,W,TRUE,FALSE,Hit result,0,Papanatti
2022-11-21,United States ,Wales ,1,1,D,1798,1790,8,2,1,W,FALSE,FALSE,Missed,0,Papanatti
2022-11-22,Australia ,France ,1,4,L,1719,2005,286,0,3,L,TRUE,FALSE,Hit result,0,Papanatti
2022-11-22,Mexico ,Poland ,0,0,D,1809,1814,5,1,1,D,TRUE,FALSE,Hit result,0,Papanatti
2022-11-22,Argentina ,Saudi Arabia ,1,2,L,2143,1635,508,3,0,W,FALSE,FALSE,Missed,0,Papanatti
2022-11-22,Denmark ,Tunisia ,0,0,D,1971,1707,264,2,0,W,FALSE,FALSE,Missed,0,Papanatti
2022-11-23,Belgium ,Canada ,1,0,W,2007,1776,231,2,0,W,TRUE,FALSE,Hit result,0,Papanatti
2022-11-23,Costa Rica ,Spain ,0,7,L,1743,2048,305,0,2,L,TRUE,FALSE,Hit result,0,Papanatti
2022-11-23,Croatia ,Morocco ,0,0,D,1927,1766,161,2,0,W,FALSE,FALSE,Missed,0,Papanatti
2022-11-23,Germany ,Japan ,1,2,L,1963,1787,176,2,0,W,FALSE,FALSE,Missed,0,Papanatti
2022-11-24,Cameroon ,Switzerland ,0,1,L,1610,1902,292,1,1,D,FALSE,FALSE,Missed,0,Papanatti
2022-11-24,Ghana ,Portugal ,2,3,L,1567,2006,439,1,2,L,TRUE,FALSE,Hit result,0,Papanatti
2022-11-24,Korea Republic ,Uruguay ,0,0,D,1786,1936,150,0,2,L,FALSE,FALSE,Missed,0,Papanatti
2022-11-24,Brazil ,Serbia ,2,0,W,2169,1898,271,2,0,W,TRUE,TRUE,Hit score,0,Papanatti
2022-11-25,Ecuador ,Netherlands ,1,1,D,1851,2047,196,1,2,L,FALSE,FALSE,Missed,0,Papanatti
2022-11-25,IR Iran ,Wales ,2,0,W,1777,1791,14,1,2,L,FALSE,FALSE,Missed,0,Papanatti
2022-11-25,Qatar ,Senegal ,1,3,L,1662,1680,18,0,2,L,TRUE,FALSE,Hit result,0,Papanatti
2022-11-25,England ,United States ,0,0,D,1940,1797,143,1,0,W,FALSE,FALSE,Missed,0,Papanatti
2022-11-26,Australia ,Tunisia ,1,0,W,1709,1726,17,1,1,D,FALSE,FALSE,Missed,0,Papanatti
2022-11-26,Denmark ,France ,1,2,L,1952,2015,63,1,2,L,TRUE,TRUE,Hit score,0,Papanatti
2022-11-26,Argentina ,Mexico ,2,0,W,2086,1809,277,2,0,W,TRUE,TRUE,Hit score,0,Papanatti
2022-11-26,Poland ,Saudi Arabia ,2,0,W,1814,1692,122,2,1,W,TRUE,FALSE,Hit result,0,Papanatti
2022-11-27,Canada ,Croatia ,1,4,L,1763,1914,151,1,2,L,TRUE,FALSE,Hit result,0,Papanatti
2022-11-27,Costa Rica ,Japan ,1,0,W,1734,1831,97,1,1,D,FALSE,FALSE,Missed,0,Papanatti
2022-11-27,Germany ,Spain ,1,1,D,1919,2057,138,1,1,D,TRUE,TRUE,Hit score,0,Papanatti
2022-11-27,Belgium ,Morocco ,0,2,L,2020,1779,241,3,0,W,FALSE,FALSE,Missed,0,Papanatti
2022-11-28,Ghana ,Korea Republic ,3,2,W,1563,1798,235,2,2,D,FALSE,FALSE,Missed,0,Papanatti
2022-11-28,Cameroon ,Serbia ,3,3,D,1601,1888,287,1,1,D,TRUE,FALSE,Hit result,0,Papanatti
2022-11-28,Brazil ,Switzerland ,1,0,W,2179,1911,268,2,0,W,TRUE,FALSE,Hit result,0,Papanatti
2022-11-28,Portugal ,Uruguay ,2,0,W,2010,1924,86,1,1,D,FALSE,FALSE,Missed,0,Papanatti
2022-11-29,England ,Wales ,3,0,W,1928,1760,168,2,1,W,TRUE,FALSE,Hit result,0,Papanatti
2022-11-29,Netherlands ,Qatar ,2,0,W,2032,1634,398,3,1,W,TRUE,FALSE,Hit result,0,Papanatti
2022-11-29,Ecuador ,Senegal ,1,2,L,1866,1708,158,1,2,L,TRUE,TRUE,Hit score,0,Papanatti
2022-11-29,IR Iran ,United States ,0,1,L,1808,1809,1,0,2,L,TRUE,FALSE,Hit result,0,Papanatti
2022-11-30,Argentina ,Poland ,2,0,W,2096,1834,262,2,1,W,TRUE,FALSE,Hit result,0,Papanatti
2022-11-30,Australia ,Denmark ,1,0,W,1740,1927,187,0,2,L,FALSE,FALSE,Missed,0,Papanatti
2022-11-30,France ,Tunisia ,0,1,L,2040,1695,345,3,0,W,FALSE,FALSE,Missed,0,Papanatti
2022-11-30,Mexico ,Saudi Arabia ,2,1,W,1799,1672,127,2,1,W,TRUE,TRUE,Hit score,0,Papanatti
2022-12-01,Belgium ,Croatia ,0,0,D,1972,1932,40,1,1,D,TRUE,FALSE,Hit result,0,Papanatti
2022-12-01,Canada ,Morocco ,1,2,L,1745,1827,82,2,1,W,FALSE,FALSE,Missed,0,Papanatti
2022-12-01,Costa Rica ,Germany ,2,4,L,1772,1930,158,0,2,L,TRUE,FALSE,Hit result,0,Papanatti
2022-12-01,Japan ,Spain ,2,1,W,1793,2046,253,1,2,L,FALSE,FALSE,Missed,0,Papanatti
2022-12-02,Brazil ,Cameroon ,0,1,L,2190,1621,569,2,0,W,FALSE,FALSE,Missed,0,Papanatti
2022-12-02,Ghana ,Uruguay ,0,2,L,1611,1901,290,1,2,L,TRUE,FALSE,Hit result,0,Papanatti
2022-12-02,Korea Republic ,Portugal ,2,1,W,1750,2033,283,1,3,L,FALSE,FALSE,Missed,0,Papanatti
2022-12-02,Serbia ,Switzerland ,2,3,L,1868,1900,32,2,1,W,FALSE,FALSE,Missed,0,Papanatti
2022-12-03,Argentina ,Australia ,2,1,W,2107,1785,322,2,1,W,TRUE,TRUE,Hit score,0,Papanatti
2022-12-03,Netherlands ,United States ,3,1,W,2038,1839,199,1,1,D,FALSE,FALSE,Missed,0,Papanatti
2022-12-04,France ,Poland ,3,1,W,1987,1823,164,2,1,W,TRUE,FALSE,Hit result,0,Papanatti
2022-12-04,England ,Senegal ,3,0,W,1945,1751,194,2,1,W,TRUE,FALSE,Hit result,0,Papanatti
2022-12-05,Croatia ,Japan ,1,1,D,1935,1842,93,2,1,W,FALSE,FALSE,Missed,0,Papanatti
2022-12-05,Brazil ,Korea Republic ,4,1,W,2132,1800,332,2,1,W,TRUE,FALSE,Hit result,0,Papanatti
2022-12-06,Morocco ,Spain ,0,0,D,1850,1997,147,1,2,L,FALSE,FALSE,Missed,0,Papanatti
2022-12-06,Portugal ,Switzerland ,6,1,W,1983,1927,56,2,1,W,TRUE,FALSE,Hit result,0,Papanatti
2022-12-09,Argentina ,Netherlands ,2,2,D,2115,2052,63,1,2,L,FALSE,FALSE,Missed,0,Papanatti
2022-12-09,Brazil ,Croatia ,1,1,D,2140,1927,213,2,1,W,FALSE,FALSE,Missed,0,Papanatti
2022-12-10,England ,France ,1,2,L,1960,2004,44,1,2,L,TRUE,TRUE,Hit score,0,Papanatti
2022-12-10,Morocco ,Portugal ,1,0,W,1862,2008,146,1,2,L,FALSE,FALSE,Missed,0,Papanatti
2022-12-13,Argentina ,Croatia ,3,0,W,2110,1943,167,1,2,L,FALSE,FALSE,Missed,0,Papanatti
2022-12-14,France ,Morocco ,2,0,W,2030,1904,126,2,1,W,TRUE,FALSE,Hit result,0,Papanatti
2022-12-17,Croatia ,Morocco ,2,1,W,1926,1884,42,2,2,D,FALSE,FALSE,Missed,0,Papanatti
2022-12-18,Argentina ,France ,3,3,D,2127,2050,77,1,2,L,FALSE,FALSE,Missed,0,Papanatti
2022-11-20,Ecuador ,Qatar ,2,0,W,1833,1680,153,2,1,W,TRUE,FALSE,Hit result,0,CristinaSD
2022-11-21,England ,IR Iran ,6,2,W,1920,1797,123,2,0,W,TRUE,FALSE,Hit result,0,CristinaSD
2022-11-21,Netherlands ,Senegal ,2,0,W,2040,1687,353,2,1,W,TRUE,FALSE,Hit result,0,CristinaSD
2022-11-21,United States ,Wales ,1,1,D,1798,1790,8,2,1,W,FALSE,FALSE,Missed,0,CristinaSD
2022-11-22,Australia ,France ,1,4,L,1719,2005,286,0,2,L,TRUE,FALSE,Hit result,0,CristinaSD
2022-11-22,Mexico ,Poland ,0,0,D,1809,1814,5,2,1,W,FALSE,FALSE,Missed,0,CristinaSD
2022-11-22,Argentina ,Saudi Arabia ,1,2,L,2143,1635,508,2,0,W,FALSE,FALSE,Missed,0,CristinaSD
2022-11-22,Denmark ,Tunisia ,0,0,D,1971,1707,264,1,0,W,FALSE,FALSE,Missed,0,CristinaSD
2022-11-23,Belgium ,Canada ,1,0,W,2007,1776,231,2,0,W,TRUE,FALSE,Hit result,0,CristinaSD
2022-11-23,Costa Rica ,Spain ,0,7,L,1743,2048,305,0,2,L,TRUE,FALSE,Hit result,0,CristinaSD
2022-11-23,Croatia ,Morocco ,0,0,D,1927,1766,161,1,0,W,FALSE,FALSE,Missed,0,CristinaSD
2022-11-23,Germany ,Japan ,1,2,L,1963,1787,176,2,1,W,FALSE,FALSE,Missed,0,CristinaSD
2022-11-24,Cameroon ,Switzerland ,0,1,L,1610,1902,292,0,1,L,TRUE,TRUE,Hit score,0,CristinaSD
2022-11-24,Ghana ,Portugal ,2,3,L,1567,2006,439,0,2,L,TRUE,FALSE,Hit result,0,CristinaSD
2022-11-24,Korea Republic ,Uruguay ,0,0,D,1786,1936,150,0,2,L,FALSE,FALSE,Missed,0,CristinaSD
2022-11-24,Brazil ,Serbia ,2,0,W,2169,1898,271,2,0,W,TRUE,TRUE,Hit score,0,CristinaSD
2022-11-25,Ecuador ,Netherlands ,1,1,D,1851,2047,196,1,2,L,FALSE,FALSE,Missed,0,CristinaSD
2022-11-25,IR Iran ,Wales ,2,0,W,1777,1791,14,0,1,L,FALSE,FALSE,Missed,0,CristinaSD
2022-11-25,Qatar ,Senegal ,1,3,L,1662,1680,18,1,2,L,TRUE,FALSE,Hit result,0,CristinaSD
2022-11-25,England ,United States ,0,0,D,1940,1797,143,2,1,W,FALSE,FALSE,Missed,0,CristinaSD
2022-11-26,Australia ,Tunisia ,1,0,W,1709,1726,17,0,1,L,FALSE,FALSE,Missed,0,CristinaSD
2022-11-26,Denmark ,France ,1,2,L,1952,2015,63,1,2,L,TRUE,TRUE,Hit score,0,CristinaSD
2022-11-26,Argentina ,Mexico ,2,0,W,2086,1809,277,2,0,W,TRUE,TRUE,Hit score,0,CristinaSD
2022-11-26,Poland ,Saudi Arabia ,2,0,W,1814,1692,122,2,0,W,TRUE,TRUE,Hit score,0,CristinaSD
2022-11-27,Canada ,Croatia ,1,4,L,1763,1914,151,1,2,L,TRUE,FALSE,Hit result,0,CristinaSD
2022-11-27,Costa Rica ,Japan ,1,0,W,1734,1831,97,1,2,L,FALSE,FALSE,Missed,0,CristinaSD
2022-11-27,Germany ,Spain ,1,1,D,1919,2057,138,1,2,L,FALSE,FALSE,Missed,0,CristinaSD
2022-11-27,Belgium ,Morocco ,0,2,L,2020,1779,241,1,0,W,FALSE,FALSE,Missed,0,CristinaSD
2022-11-28,Ghana ,Korea Republic ,3,2,W,1563,1798,235,0,1,L,FALSE,FALSE,Missed,0,CristinaSD
2022-11-28,Cameroon ,Serbia ,3,3,D,1601,1888,287,1,2,L,FALSE,FALSE,Missed,0,CristinaSD
2022-11-28,Brazil ,Switzerland ,1,0,W,2179,1911,268,2,0,W,TRUE,FALSE,Hit result,0,CristinaSD
2022-11-28,Portugal ,Uruguay ,2,0,W,2010,1924,86,2,1,W,TRUE,FALSE,Hit result,0,CristinaSD
2022-11-29,England ,Wales ,3,0,W,1928,1760,168,2,1,W,TRUE,FALSE,Hit result,0,CristinaSD
2022-11-29,Netherlands ,Qatar ,2,0,W,2032,1634,398,3,0,W,TRUE,FALSE,Hit result,0,CristinaSD
2022-11-29,Ecuador ,Senegal ,1,2,L,1866,1708,158,0,1,L,TRUE,FALSE,Hit result,0,CristinaSD
2022-11-29,IR Iran ,United States ,0,1,L,1808,1809,1,0,2,L,TRUE,FALSE,Hit result,0,CristinaSD
2022-11-30,Argentina ,Poland ,2,0,W,2096,1834,262,2,1,W,TRUE,FALSE,Hit result,0,CristinaSD
2022-11-30,Australia ,Denmark ,1,0,W,1740,1927,187,0,2,L,FALSE,FALSE,Missed,0,CristinaSD
2022-11-30,France ,Tunisia ,0,1,L,2040,1695,345,2,0,W,FALSE,FALSE,Missed,0,CristinaSD
2022-11-30,Mexico ,Saudi Arabia ,2,1,W,1799,1672,127,2,0,W,TRUE,FALSE,Hit result,0,CristinaSD
2022-12-01,Belgium ,Croatia ,0,0,D,1972,1932,40,2,1,W,FALSE,FALSE,Missed,0,CristinaSD
2022-12-01,Canada ,Morocco ,1,2,L,1745,1827,82,1,1,D,FALSE,FALSE,Missed,0,CristinaSD
2022-12-01,Costa Rica ,Germany ,2,4,L,1772,1930,158,0,3,L,TRUE,FALSE,Hit result,0,CristinaSD
2022-12-01,Japan ,Spain ,2,1,W,1793,2046,253,1,2,L,FALSE,FALSE,Missed,0,CristinaSD
2022-12-02,Brazil ,Cameroon ,0,1,L,2190,1621,569,2,0,W,FALSE,FALSE,Missed,0,CristinaSD
2022-12-02,Ghana ,Uruguay ,0,2,L,1611,1901,290,0,2,L,TRUE,TRUE,Hit score,0,CristinaSD
2022-12-02,Korea Republic ,Portugal ,2,1,W,1750,2033,283,0,2,L,FALSE,FALSE,Missed,0,CristinaSD
2022-12-02,Serbia ,Switzerland ,2,3,L,1868,1900,32,0,1,L,TRUE,FALSE,Hit result,0,CristinaSD
2022-12-03,Argentina ,Australia ,2,1,W,2107,1785,322,2,0,W,TRUE,FALSE,Hit result,0,CristinaSD
2022-12-03,Netherlands ,United States ,3,1,W,2038,1839,199,2,0,W,TRUE,FALSE,Hit result,0,CristinaSD
2022-12-04,France ,Poland ,3,1,W,1987,1823,164,2,0,W,TRUE,FALSE,Hit result,0,CristinaSD
2022-12-04,England ,Senegal ,3,0,W,1945,1751,194,3,0,W,TRUE,TRUE,Hit score,0,CristinaSD
2022-12-05,Croatia ,Japan ,1,1,D,1935,1842,93,1,2,L,FALSE,FALSE,Missed,0,CristinaSD
2022-12-05,Brazil ,Korea Republic ,4,1,W,2132,1800,332,2,1,W,TRUE,FALSE,Hit result,0,CristinaSD
2022-12-06,Morocco ,Spain ,0,0,D,1850,1997,147,1,3,L,FALSE,FALSE,Missed,0,CristinaSD
2022-12-06,Portugal ,Switzerland ,6,1,W,1983,1927,56,3,1,W,TRUE,FALSE,Hit result,0,CristinaSD
2022-12-09,Argentina ,Netherlands ,2,2,D,2115,2052,63,2,1,W,FALSE,FALSE,Missed,0,CristinaSD
2022-12-09,Brazil ,Croatia ,1,1,D,2140,1927,213,3,2,W,FALSE,FALSE,Missed,0,CristinaSD
2022-12-10,England ,France ,1,2,L,1960,2004,44,1,3,L,TRUE,FALSE,Hit result,0,CristinaSD
2022-12-10,Morocco ,Portugal ,1,0,W,1862,2008,146,2,1,W,TRUE,FALSE,Hit result,0,CristinaSD
2022-12-13,Argentina ,Croatia ,3,0,W,2110,1943,167,2,1,W,TRUE,FALSE,Hit result,0,CristinaSD
